creator_assigned_number,creator_gender,most_uploaded_genre,creator_signup_country,total_play_count,total_play_count_male,total_play_count_female,total_play_count_custom_gender,total_play_count_null_gender,plays_by_males_BR,pct_plays_by_males_BR,plays_by_females_BR,pct_plays_by_females_BR,plays_by_custom_gender_BR,pct_plays_by_custom_gender_BR,plays_by_null_gender_BR,pct_plays_by_null_gender_BR,total_play_count_BR,plays_by_males_DE,pct_plays_by_males_DE,plays_by_females_DE,pct_plays_by_females_DE,plays_by_custom_gender_DE,pct_plays_by_custom_gender_DE,plays_by_null_gender_DE,pct_plays_by_null_gender_DE,total_play_count_DE,plays_by_males_EG,pct_plays_by_males_EG,plays_by_females_EG,pct_plays_by_females_EG,plays_by_custom_gender_EG,pct_plays_by_custom_gender_EG,plays_by_null_gender_EG,pct_plays_by_null_gender_EG,total_play_count_EG,plays_by_males_GB,pct_plays_by_males_GB,plays_by_females_GB,pct_plays_by_females_GB,plays_by_custom_gender_GB,pct_plays_by_custom_gender_GB,plays_by_null_gender_GB,pct_plays_by_null_gender_GB,total_play_count_GB,plays_by_males_US,pct_plays_by_males_US,plays_by_females_US,pct_plays_by_females_US,plays_by_custom_gender_US,pct_plays_by_custom_gender_US,plays_by_null_gender_US,pct_plays_by_null_gender_US,total_play_count_US,plays_by_males_VN,pct_plays_by_males_VN,plays_by_females_VN,pct_plays_by_females_VN,plays_by_custom_gender_VN,pct_plays_by_custom_gender_VN,plays_by_null_gender_VN,pct_plays_by_null_gender_VN,total_play_count_VN
35229,,5,US,193,56,119,2,16,0,0.0,1,100.0,0,0.0,0,0.0,1,2,66.67,1,33.33,0,0.0,0,0.0,3,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,53,28.34,116,62.03,2,1.07,16,8.56,187,0,,0,,0,,0,,0
35444,male,5,US,171,134,27,3,7,0,,0,,0,,0,,0,43,93.48,3,6.52,0,0.0,0,0.0,46,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,89,72.36,24,19.51,3,2.44,7,5.69,123,0,,0,,0,,0,,0
35483,male,5,US,118,49,46,4,19,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,47,40.87,45,39.13,4,3.48,19,16.52,115,0,,0,,0,,0,,0
35533,male,5,US,299,142,89,6,62,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,136,46.42,89,30.38,6,2.05,62,21.16,293,0,,0,,0,,0,,0
35704,,5,US,289,167,103,7,12,0,,0,,0,,0,,0,7,100.0,0,0.0,0,0.0,0,0.0,7,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,160,57.14,101,36.07,7,2.5,12,4.29,280,0,,0,,0,,0,,0
35717,male,5,US,127,39,74,2,12,0,0.0,1,100.0,0,0.0,0,0.0,1,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,36,29.27,73,59.35,2,1.63,12,9.76,123,0,,0,,0,,0,,0
35728,,5,US,135,93,23,1,18,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,92,69.7,21,15.91,1,0.76,18,13.64,132,0,,0,,0,,0,,0
35746,,5,US,101,82,11,1,7,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,76,80.0,11,11.58,1,1.05,7,7.37,95,0,,0,,0,,0,,0
36024,male,5,EG,144,108,36,0,0,0,,0,,0,,0,,0,6,100.0,0,0.0,0,0.0,0,0.0,6,3,8.82,31,91.18,0,0.0,0,0.0,34,2,100.0,0,0.0,0,0.0,0,0.0,2,97,95.1,5,4.9,0,0.0,0,0.0,102,0,,0,,0,,0,,0
36122,,5,GB,122,85,16,9,12,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,2,66.67,1,33.33,0,0.0,0,0.0,3,83,69.75,15,12.61,9,7.56,12,10.08,119,0,,0,,0,,0,,0
36145,,5,US,343,6,336,0,1,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,1,33.33,2,66.67,0,0.0,0,0.0,3,5,1.47,334,98.24,0,0.0,1,0.29,340,0,,0,,0,,0,,0
36190,male,5,US,115,81,8,22,4,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,3,100.0,0,0.0,0,0.0,0,0.0,3,78,69.64,8,7.14,22,19.64,4,3.57,112,0,,0,,0,,0,,0
36219,male,5,US,129,104,18,2,5,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,1,33.33,2,66.67,0,0.0,0,0.0,3,103,81.75,16,12.7,2,1.59,5,3.97,126,0,,0,,0,,0,,0
36248,female,5,US,248,92,117,3,36,0,,0,,0,,0,,0,0,,0,,0,,0,,0,1,20.0,1,20.0,0,0.0,3,60.0,5,0,0.0,3,100.0,0,0.0,0,0.0,3,91,37.92,113,47.08,3,1.25,33,13.75,240,0,,0,,0,,0,,0
36284,,5,US,141,97,37,5,2,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,3,100.0,0,0.0,0,0.0,0,0.0,3,94,68.12,37,26.81,5,3.62,2,1.45,138,0,,0,,0,,0,,0
36312,,5,US,111,24,81,0,6,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,2,66.67,1,33.33,0,0.0,0,0.0,3,22,20.37,80,74.07,0,0.0,6,5.56,108,0,,0,,0,,0,,0
36339,male,5,US,117,98,15,0,4,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,3,100.0,0,0.0,0,0.0,0,0.0,3,95,83.33,15,13.16,0,0.0,4,3.51,114,0,,0,,0,,0,,0
36349,female,5,US,124,31,74,2,17,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,0.0,1,33.33,0,0.0,2,66.67,3,1,33.33,2,66.67,0,0.0,0,0.0,3,30,25.42,71,60.17,2,1.69,15,12.71,118,0,,0,,0,,0,,0
36486,male,5,US,129,74,4,6,45,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,2,66.67,0,0.0,0,0.0,1,33.33,3,72,57.14,4,3.17,6,4.76,44,34.92,126,0,,0,,0,,0,,0
36609,,5,US,284,245,25,3,11,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,3,100.0,0,0.0,0,0.0,0,0.0,3,242,86.12,25,8.9,3,1.07,11,3.91,281,0,,0,,0,,0,,0
36636,male,5,US,107,90,8,3,6,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,2,66.67,0,0.0,0,0.0,1,33.33,3,88,84.62,8,7.69,3,2.88,5,4.81,104,0,,0,,0,,0,,0
36795,,5,US,365,130,181,2,52,0,,0,,0,,0,,0,0,,0,,0,,0,,0,4,8.16,42,85.71,0,0.0,3,6.12,49,2,66.67,1,33.33,0,0.0,0,0.0,3,124,39.62,138,44.09,2,0.64,49,15.65,313,0,,0,,0,,0,,0
36815,male,5,US,264,73,102,0,89,8,100.0,0,0.0,0,0.0,0,0.0,8,0,,0,,0,,0,,0,0,,0,,0,,0,,0,3,100.0,0,0.0,0,0.0,0,0.0,3,62,24.51,102,40.32,0,0.0,89,35.18,253,0,,0,,0,,0,,0
36887,male,5,US,148,122,17,0,9,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,3,100.0,0,0.0,0,0.0,0,0.0,3,119,82.07,17,11.72,0,0.0,9,6.21,145,0,,0,,0,,0,,0
36890,custom,5,US,172,0,109,55,8,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,0.0,2,66.67,0,0.0,1,33.33,3,0,0.0,107,63.31,55,32.54,7,4.14,169,0,,0,,0,,0,,0
37012,female,5,US,135,61,55,2,17,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,3,100.0,0,0.0,0,0.0,0,0.0,3,58,44.27,54,41.22,2,1.53,17,12.98,131,0,,0,,0,,0,,0
37015,,5,US,235,33,185,7,10,0,,0,,0,,0,,0,0,0.0,0,0.0,1,100.0,0,0.0,1,0,,0,,0,,0,,0,0,0.0,3,100.0,0,0.0,0,0.0,3,33,14.29,182,78.79,6,2.6,10,4.33,231,0,,0,,0,,0,,0
37019,female,5,US,154,3,146,3,2,0,,0,,0,,0,,0,0,0.0,142,100.0,0,0.0,0,0.0,142,0,,0,,0,,0,,0,0,0.0,0,0.0,1,33.33,2,66.67,3,3,33.33,4,44.44,2,22.22,0,0.0,9,0,,0,,0,,0,,0
37027,male,5,DE,136,83,37,6,10,0,,0,,0,,0,,0,0,0.0,0,0.0,3,100.0,0,0.0,3,0,,0,,0,,0,,0,1,33.33,0,0.0,0,0.0,2,66.67,3,82,63.08,37,28.46,3,2.31,8,6.15,130,0,,0,,0,,0,,0
37188,male,5,US,107,81,22,0,4,0,,0,,0,,0,,0,2,33.33,4,66.67,0,0.0,0,0.0,6,0,,0,,0,,0,,0,3,100.0,0,0.0,0,0.0,0,0.0,3,76,77.55,18,18.37,0,0.0,4,4.08,98,0,,0,,0,,0,,0
37244,,5,GB,134,119,9,4,2,0,,0,,0,,0,,0,4,44.44,2,22.22,3,33.33,0,0.0,9,0,,0,,0,,0,,0,1,33.33,1,33.33,1,33.33,0,0.0,3,114,93.44,6,4.92,0,0.0,2,1.64,122,0,,0,,0,,0,,0
37290,male,5,EG,146,71,60,0,15,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,5,31.25,6,37.5,0,0.0,5,31.25,16,1,33.33,1,33.33,0,0.0,1,33.33,3,64,51.2,52,41.6,0,0.0,9,7.2,125,0,,0,,0,,0,,0
37434,,5,US,140,67,47,3,23,0,,0,,0,,0,,0,4,66.67,1,16.67,1,16.67,0,0.0,6,0,,0,,0,,0,,0,2,66.67,1,33.33,0,0.0,0,0.0,3,61,46.56,45,34.35,2,1.53,23,17.56,131,0,,0,,0,,0,,0
37466,female,5,GB,117,50,33,22,12,0,,0,,0,,0,,0,2,66.67,0,0.0,1,33.33,0,0.0,3,0,,0,,0,,0,,0,1,33.33,2,66.67,0,0.0,0,0.0,3,47,42.34,31,27.93,21,18.92,12,10.81,111,0,,0,,0,,0,,0
37582,female,5,US,209,102,80,1,26,0,,0,,0,,0,,0,4,80.0,1,20.0,0,0.0,0,0.0,5,12,57.14,7,33.33,0,0.0,2,9.52,21,3,100.0,0,0.0,0,0.0,0,0.0,3,83,46.11,72,40.0,1,0.56,24,13.33,180,0,,0,,0,,0,,0
37629,male,5,US,125,72,20,24,9,0,,0,,0,,0,,0,7,87.5,0,0.0,0,0.0,1,12.5,8,0,,0,,0,,0,,0,0,0.0,0,0.0,1,33.33,2,66.67,3,65,57.02,20,17.54,23,20.18,6,5.26,114,0,,0,,0,,0,,0
37648,male,5,US,117,91,4,1,21,0,,0,,0,,0,,0,11,91.67,1,8.33,0,0.0,0,0.0,12,0,,0,,0,,0,,0,3,100.0,0,0.0,0,0.0,0,0.0,3,77,75.49,3,2.94,1,0.98,21,20.59,102,0,,0,,0,,0,,0
37675,male,5,US,200,133,43,5,19,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,0,0.0,3,100.0,0,0.0,0,0.0,3,129,66.84,40,20.73,5,2.59,19,9.84,193,0,,0,,0,,0,,0
37854,custom,5,US,100,58,3,17,22,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,0,0.0,0,0.0,3,100.0,0,0.0,3,57,59.38,3,3.13,14,14.58,22,22.92,96,0,,0,,0,,0,,0
37882,male,5,US,123,88,19,4,12,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,3,100.0,0,0.0,0,0.0,0,0.0,3,83,70.34,19,16.1,4,3.39,12,10.17,118,0,,0,,0,,0,,0
37919,male,5,US,237,169,8,17,43,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,1,33.33,2,66.67,0,0.0,0,0.0,3,166,71.55,6,2.59,17,7.33,43,18.53,232,0,,0,,0,,0,,0
38003,male,5,US,241,172,3,35,31,0,,0,,0,,0,,0,64,100.0,0,0.0,0,0.0,0,0.0,64,0,,0,,0,,0,,0,0,0.0,0,0.0,0,0.0,3,100.0,3,108,62.07,3,1.72,35,20.11,28,16.09,174,0,,0,,0,,0,,0
38071,male,5,US,102,81,7,7,7,0,,0,,0,,0,,0,3,100.0,0,0.0,0,0.0,0,0.0,3,0,,0,,0,,0,,0,2,66.67,0,0.0,0,0.0,1,33.33,3,76,79.17,7,7.29,7,7.29,6,6.25,96,0,,0,,0,,0,,0
38181,male,5,US,130,28,13,42,47,0,,0,,0,,0,,0,10,100.0,0,0.0,0,0.0,0,0.0,10,0,,0,,0,,0,,0,1,33.33,0,0.0,2,66.67,0,0.0,3,17,14.53,13,11.11,40,34.19,47,40.17,117,0,,0,,0,,0,,0
38469,male,5,US,180,111,54,2,13,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,2,50.0,2,50.0,0,0.0,0,0.0,4,109,61.93,52,29.55,2,1.14,13,7.39,176,0,,0,,0,,0,,0
38514,male,5,US,224,163,35,4,22,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,3,75.0,1,25.0,0,0.0,0,0.0,4,160,72.73,34,15.45,4,1.82,22,10.0,220,0,,0,,0,,0,,0
38532,male,5,US,116,85,25,2,4,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,81,72.32,25,22.32,2,1.79,4,3.57,112,0,,0,,0,,0,,0
38577,male,5,US,317,266,11,3,37,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,3,75.0,0,0.0,0,0.0,1,25.0,4,263,84.03,11,3.51,3,0.96,36,11.5,313,0,,0,,0,,0,,0
38666,male,5,US,224,58,150,6,10,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,0.0,0,0.0,0,0.0,1,100.0,1,0,0.0,4,100.0,0,0.0,0,0.0,4,58,26.48,146,66.67,6,2.74,9,4.11,219,0,,0,,0,,0,,0
38744,male,5,US,217,171,16,5,25,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,167,78.4,16,7.51,5,2.35,25,11.74,213,0,,0,,0,,0,,0
39078,male,5,US,211,140,51,4,16,0,,0,,0,,0,,0,0,0.0,0,0.0,0,0.0,1,100.0,1,0,,0,,0,,0,,0,3,75.0,0,0.0,1,25.0,0,0.0,4,137,66.5,51,24.76,3,1.46,15,7.28,206,0,,0,,0,,0,,0
39126,,5,US,151,24,18,103,6,0,,0,,0,,0,,0,0,0.0,3,100.0,0,0.0,0,0.0,3,0,,0,,0,,0,,0,0,0.0,2,50.0,0,0.0,2,50.0,4,24,16.67,13,9.03,103,71.53,4,2.78,144,0,,0,,0,,0,,0
39153,,5,US,430,365,36,7,22,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,2,50.0,0,0.0,1,25.0,1,25.0,4,363,85.41,35,8.24,6,1.41,21,4.94,425,0,,0,,0,,0,,0
39170,custom,5,US,319,156,83,31,49,0,,0,,0,,0,,0,1,11.11,8,88.89,0,0.0,0,0.0,9,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,151,49.35,75,24.51,31,10.13,49,16.01,306,0,,0,,0,,0,,0
39172,female,5,US,156,78,52,9,17,0,,0,,0,,0,,0,2,12.5,13,81.25,1,6.25,0,0.0,16,0,,0,,0,,0,,0,3,75.0,1,25.0,0,0.0,0,0.0,4,73,53.68,38,27.94,8,5.88,17,12.5,136,0,,0,,0,,0,,0
39173,female,5,EG,119,51,58,2,8,0,,0,,0,,0,,0,1,12.5,7,87.5,0,0.0,0,0.0,8,0,,0,,0,,0,,0,1,25.0,2,50.0,0,0.0,1,25.0,4,45,47.37,41,43.16,2,2.11,7,7.37,95,4,33.33,8,66.67,0,0.0,0,0.0,12
39200,custom,5,US,170,36,106,4,24,0,0.0,3,100.0,0,0.0,0,0.0,3,2,25.0,1,12.5,0,0.0,5,62.5,8,0,,0,,0,,0,,0,2,50.0,2,50.0,0,0.0,0,0.0,4,32,20.65,100,64.52,4,2.58,19,12.26,155,0,,0,,0,,0,,0
39249,male,5,DE,400,157,200,12,31,1,100.0,0,0.0,0,0.0,0,0.0,1,150,38.46,197,50.51,12,3.08,31,7.95,390,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,2,40.0,3,60.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0
39253,male,5,EG,324,207,96,3,18,0,,0,,0,,0,,0,2,40.0,3,60.0,0,0.0,0,0.0,5,106,89.08,13,10.92,0,0.0,0,0.0,119,1,25.0,2,50.0,0,0.0,1,25.0,4,98,50.0,78,39.8,3,1.53,17,8.67,196,0,,0,,0,,0,,0
39301,male,5,US,498,370,89,8,31,0,,0,,0,,0,,0,1,50.0,0,0.0,0,0.0,1,50.0,2,0,,0,,0,,0,,0,3,75.0,1,25.0,0,0.0,0,0.0,4,366,74.39,88,17.89,8,1.63,30,6.1,492,0,,0,,0,,0,,0
39379,custom,5,DE,151,85,44,17,5,0,,0,,0,,0,,0,63,55.26,32,28.07,15,13.16,4,3.51,114,0,,0,,0,,0,,0,3,75.0,0,0.0,1,25.0,0,0.0,4,19,57.58,12,36.36,1,3.03,1,3.03,33,0,,0,,0,,0,,0
39416,male,5,US,129,109,13,2,5,0,,0,,0,,0,,0,3,60.0,2,40.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0,3,75.0,1,25.0,0,0.0,0,0.0,4,103,85.83,10,8.33,2,1.67,5,4.17,120,0,,0,,0,,0,,0
39613,male,5,DE,192,152,23,9,8,0,,0,,0,,0,,0,148,78.72,23,12.23,9,4.79,8,4.26,188,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,0,,0,,0,,0,,0
39751,,5,US,123,110,5,2,6,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,104,88.89,5,4.27,2,1.71,6,5.13,117,0,,0,,0,,0,,0
39752,female,5,GB,115,63,39,7,6,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,55,51.4,39,36.45,7,6.54,6,5.61,107,0,,0,,0,,0,,0
39897,male,5,US,281,252,17,12,0,0,,0,,0,,0,,0,12,100.0,0,0.0,0,0.0,0,0.0,12,0,,0,,0,,0,,0,2,50.0,1,25.0,1,25.0,0,0.0,4,238,89.81,16,6.04,11,4.15,0,0.0,265,0,,0,,0,,0,,0
39915,male,5,US,125,115,10,0,0,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,4,100.0,0,0.0,0,0.0,0,0.0,4,109,91.6,10,8.4,0,0.0,0,0.0,119,0,,0,,0,,0,,0
40042,female,5,US,147,100,20,9,18,0,,0,,0,,0,,0,8,100.0,0,0.0,0,0.0,0,0.0,8,0,,0,,0,,0,,0,3,75.0,1,25.0,0,0.0,0,0.0,4,89,65.93,19,14.07,9,6.67,18,13.33,135,0,,0,,0,,0,,0
40102,female,5,US,149,31,96,6,16,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,1,25.0,1,25.0,0,0.0,2,50.0,4,29,20.14,95,65.97,6,4.17,14,9.72,144,0,,0,,0,,0,,0
40157,male,5,US,139,125,7,1,6,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,3,75.0,0,0.0,1,25.0,0,0.0,4,121,90.3,7,5.22,0,0.0,6,4.48,134,0,,0,,0,,0,,0
40223,male,5,US,105,66,19,3,17,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,3,75.0,1,25.0,0,0.0,0,0.0,4,61,61.62,18,18.18,3,3.03,17,17.17,99,0,,0,,0,,0,,0
40294,male,5,US,142,89,44,0,9,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,1,20.0,2,40.0,0,0.0,2,40.0,5,88,64.23,42,30.66,0,0.0,7,5.11,137,0,,0,,0,,0,,0
40300,custom,5,US,182,84,61,32,5,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,4,80.0,1,20.0,0,0.0,0,0.0,5,80,45.2,60,33.9,32,18.08,5,2.82,177,0,,0,,0,,0,,0
40305,custom,5,US,364,142,181,14,27,0,,0,,0,,0,,0,0,,0,,0,,0,,0,3,25.0,7,58.33,0,0.0,2,16.67,12,5,100.0,0,0.0,0,0.0,0,0.0,5,134,38.62,174,50.14,14,4.03,25,7.2,347,0,,0,,0,,0,,0
40314,male,5,US,291,119,135,3,34,0,,0,,0,,0,,0,0,,0,,0,,0,,0,3,42.86,2,28.57,0,0.0,2,28.57,7,5,100.0,0,0.0,0,0.0,0,0.0,5,111,39.78,133,47.67,3,1.08,32,11.47,279,0,,0,,0,,0,,0
40367,male,5,US,141,87,17,7,30,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,3,60.0,0,0.0,2,40.0,0,0.0,5,84,61.76,17,12.5,5,3.68,30,22.06,136,0,,0,,0,,0,,0
40388,male,5,US,193,154,18,5,16,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,2,40.0,3,60.0,0,0.0,0,0.0,5,152,80.85,15,7.98,5,2.66,16,8.51,188,0,,0,,0,,0,,0
40449,male,5,US,150,30,4,5,111,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,3,60.0,0,0.0,1,20.0,1,20.0,5,27,18.62,4,2.76,4,2.76,110,75.86,145,0,,0,,0,,0,,0
40494,male,5,US,865,517,289,30,29,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,1,20.0,4,80.0,0,0.0,0,0.0,5,516,60.0,285,33.14,30,3.49,29,3.37,860,0,,0,,0,,0,,0
40563,male,5,US,102,60,24,7,11,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,1,20.0,3,60.0,0,0.0,1,20.0,5,59,60.82,21,21.65,7,7.22,10,10.31,97,0,,0,,0,,0,,0
40603,male,5,US,918,660,134,71,53,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,3,60.0,1,20.0,0,0.0,1,20.0,5,657,71.96,133,14.57,71,7.78,52,5.7,913,0,,0,,0,,0,,0
40822,male,5,US,233,4,202,26,1,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,2,40.0,2,40.0,1,20.0,0,0.0,5,2,0.88,199,87.67,25,11.01,1,0.44,227,0,,0,,0,,0,,0
40836,female,5,EG,272,117,129,3,23,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,14,32.56,23,53.49,1,2.33,5,11.63,43,4,80.0,1,20.0,0,0.0,0,0.0,5,99,44.59,103,46.4,2,0.9,18,8.11,222,0,,0,,0,,0,,0
40860,male,5,GB,235,124,63,20,28,0,,0,,0,,0,,0,0,0.0,19,90.48,0,0.0,2,9.52,21,0,,0,,0,,0,,0,3,60.0,2,40.0,0,0.0,0,0.0,5,121,57.89,42,20.1,20,9.57,26,12.44,209,0,,0,,0,,0,,0
40888,female,5,US,103,20,40,23,20,0,,0,,0,,0,,0,0,0.0,6,85.71,1,14.29,0,0.0,7,0,,0,,0,,0,,0,2,40.0,1,20.0,1,20.0,1,20.0,5,18,19.78,33,36.26,21,23.08,19,20.88,91,0,,0,,0,,0,,0
40904,male,5,US,119,80,17,11,11,0,,0,,0,,0,,0,0,0.0,0,0.0,1,100.0,0,0.0,1,0,,0,,0,,0,,0,3,60.0,2,40.0,0,0.0,0,0.0,5,77,68.14,15,13.27,10,8.85,11,9.73,113,0,,0,,0,,0,,0
40949,male,5,US,200,51,114,4,31,0,,0,,0,,0,,0,1,20.0,4,80.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0,2,40.0,1,20.0,2,40.0,0,0.0,5,48,25.26,109,57.37,2,1.05,31,16.32,190,0,,0,,0,,0,,0
40993,male,5,US,316,101,159,10,46,0,,0,,0,,0,,0,4,33.33,6,50.0,0,0.0,2,16.67,12,0,,0,,0,,0,,0,2,40.0,2,40.0,1,20.0,0,0.0,5,95,31.77,151,50.5,9,3.01,44,14.72,299,0,,0,,0,,0,,0
41004,,5,US,124,72,26,5,21,0,,0,,0,,0,,0,1,33.33,2,66.67,0,0.0,0,0.0,3,0,,0,,0,,0,,0,4,80.0,0,0.0,1,20.0,0,0.0,5,67,57.76,24,20.69,4,3.45,21,18.1,116,0,,0,,0,,0,,0
41078,custom,5,US,129,30,74,22,3,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,1,20.0,3,60.0,0,0.0,1,20.0,5,28,22.95,70,57.38,22,18.03,2,1.64,122,0,,0,,0,,0,,0
41096,,5,US,131,88,19,2,22,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,5,100.0,0,0.0,0,0.0,0,0.0,5,82,66.13,18,14.52,2,1.61,22,17.74,124,0,,0,,0,,0,,0
41100,male,5,US,112,64,17,18,13,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,3,60.0,2,40.0,0,0.0,0,0.0,5,60,57.14,14,13.33,18,17.14,13,12.38,105,0,,0,,0,,0,,0
41164,,5,US,270,68,172,3,27,0,0.0,1,100.0,0,0.0,0,0.0,1,3,60.0,1,20.0,0,0.0,1,20.0,5,0,,0,,0,,0,,0,1,20.0,4,80.0,0,0.0,0,0.0,5,64,24.71,166,64.09,3,1.16,26,10.04,259,0,,0,,0,,0,,0
41171,custom,5,US,168,75,69,6,18,0,,0,,0,,0,,0,3,60.0,1,20.0,0,0.0,1,20.0,5,0,,0,,0,,0,,0,4,80.0,0,0.0,0,0.0,1,20.0,5,68,43.04,68,43.04,6,3.8,16,10.13,158,0,,0,,0,,0,,0
41200,male,5,US,288,251,5,21,11,0,,0,,0,,0,,0,5,62.5,0,0.0,3,37.5,0,0.0,8,0,,0,,0,,0,,0,5,100.0,0,0.0,0,0.0,0,0.0,5,241,87.64,5,1.82,18,6.55,11,4.0,275,0,,0,,0,,0,,0
41267,male,5,DE,104,68,25,1,10,0,,0,,0,,0,,0,2,66.67,1,33.33,0,0.0,0,0.0,3,0,,0,,0,,0,,0,3,60.0,1,20.0,0,0.0,1,20.0,5,63,65.63,23,23.96,1,1.04,9,9.38,96,0,,0,,0,,0,,0
